"Id","Weekly_Sales"
"44_85_2013-04-26",110.36
"44_85_2013-05-03",117.32
"44_85_2013-05-10",169.66
"44_85_2013-05-17",155.94
"44_85_2013-05-24",149.12
"44_85_2013-05-31",106.71
"44_85_2013-06-07",158.17
"44_85_2013-06-14",104.84
"44_85_2013-06-21",104.9
"44_85_2013-06-28",165.37
"44_85_2013-07-05",143.66
"44_85_2013-07-12",114
"44_85_2013-07-19",96.21
"44_85_2013-07-26",85.34
"44_87_2012-11-02",211.77
"44_87_2012-11-09",268.56
"44_87_2012-11-16",250.39
"44_87_2012-11-23",485.82
"44_87_2012-11-30",290.31
"44_87_2012-12-07",271.54
"44_87_2012-12-14",242.8
"44_87_2012-12-21",280.15
"44_87_2012-12-28",286.18
"44_87_2013-01-04",279.1
"44_87_2013-01-11",159.7
"44_87_2013-01-18",234.46
"44_87_2013-01-25",375.52
"44_87_2013-02-01",398.56
"44_87_2013-02-08",318.98
"44_87_2013-02-15",234.22
"44_87_2013-02-22",284.1
"44_87_2013-03-01",351.98
"44_87_2013-03-08",266.94
"44_87_2013-03-15",313.8
"44_87_2013-03-22",251.18
"44_87_2013-03-29",150.55
"44_87_2013-04-05",436.65
"44_87_2013-04-12",413.26
"44_87_2013-04-19",295.29
"44_87_2013-04-26",287.42
"44_87_2013-05-03",248.55
"44_87_2013-05-10",416.65
"44_87_2013-05-17",339.04
"44_87_2013-05-24",344.25
"44_87_2013-05-31",274.09
"44_87_2013-06-07",430.7
"44_87_2013-06-14",406.24
"44_87_2013-06-21",509.27
"44_87_2013-06-28",557.74
"44_87_2013-07-05",435.64
"44_87_2013-07-12",388.05
"44_87_2013-07-19",294.13
"44_87_2013-07-26",464.28
"44_90_2012-11-02",36077.68
"44_90_2012-11-09",36243.43
"44_90_2012-11-16",36251.42
"44_90_2012-11-23",39055.93
"44_90_2012-11-30",33691.46
"44_90_2012-12-07",34487.63
"44_90_2012-12-14",35752.81
"44_90_2012-12-21",42605.11
"44_90_2012-12-28",35520.61
"44_90_2013-01-04",35727.1
"44_90_2013-01-11",35418.02
"44_90_2013-01-18",37095.49
"44_90_2013-01-25",37292.15
"44_90_2013-02-01",37011.47
"44_90_2013-02-08",36210.17
"44_90_2013-02-15",34765.04
"44_90_2013-02-22",36009.52
"44_90_2013-03-01",36294.39
"44_90_2013-03-08",34627.51
"44_90_2013-03-15",35131.93
"44_90_2013-03-22",33172.66
"44_90_2013-03-29",33093.03
"44_90_2013-04-05",33657.59
"44_90_2013-04-12",33681.45
"44_90_2013-04-19",33794.2
"44_90_2013-04-26",34712.06
"44_90_2013-05-03",34473.58
"44_90_2013-05-10",34118.43
"44_90_2013-05-17",34166.41
"44_90_2013-05-24",33888.16
"44_90_2013-05-31",33382.06
"44_90_2013-06-07",32761.4
"44_90_2013-06-14",32827.87
"44_90_2013-06-21",32741.01
"44_90_2013-06-28",33343.71
"44_90_2013-07-05",33047.57
"44_90_2013-07-12",33161.1
"44_90_2013-07-19",34374.21
"44_90_2013-07-26",33210.64
"44_91_2012-11-02",18034.08
"44_91_2012-11-09",18626.55
"44_91_2012-11-16",19448.99
"44_91_2012-11-23",19311.11
"44_91_2012-11-30",16741.06
"44_91_2012-12-07",17681.18
"44_91_2012-12-14",18003.63
"44_91_2012-12-21",20324.16
"44_91_2012-12-28",16851.17
"44_91_2013-01-04",19422.53
"44_91_2013-01-11",19887.11
"44_91_2013-01-18",20216.79
"44_91_2013-01-25",19953.43
"44_91_2013-02-01",19832.53
"44_91_2013-02-08",19823.41
"44_91_2013-02-15",18940.69
"44_91_2013-02-22",19887.3
"44_91_2013-03-01",19103.02
"44_91_2013-03-08",18670.17
"44_91_2013-03-15",19275.96
"44_91_2013-03-22",20008.81
"44_91_2013-03-29",19397.37
"44_91_2013-04-05",18137.6
"44_91_2013-04-12",18193.88
"44_91_2013-04-19",19030.83
"44_91_2013-04-26",20230.51
"44_91_2013-05-03",20107.62
"44_91_2013-05-10",19426.95
"44_91_2013-05-17",19744.51
"44_91_2013-05-24",19979.33
"44_91_2013-05-31",19483.29
"44_91_2013-06-07",20473.95
"44_91_2013-06-14",21483.91
"44_91_2013-06-21",21126.62
"44_91_2013-06-28",21224.94
"44_91_2013-07-05",20847.26
"44_91_2013-07-12",20602.68
"44_91_2013-07-19",20869.91
"44_91_2013-07-26",20362.8
"4_49_2012-11-02",5147.65
"44_9_2012-11-02",36.71
"4_49_2012-11-09",4902.88
"44_9_2012-11-09",63.28
"4_49_2012-11-16",7285.26
"44_9_2012-11-16",78.65
"4_49_2012-11-23",4724.05
"44_9_2012-11-23",100.65
"4_49_2012-11-30",7489.92
"44_9_2012-11-30",72.39
"4_49_2012-12-07",5971.47
"44_9_2012-12-07",63.86
"4_49_2012-12-14",5176.84
"44_9_2012-12-14",-86.81
"4_49_2012-12-21",5572.71
"44_9_2012-12-21",23.03
"4_49_2012-12-28",6245.92
"44_9_2012-12-28",60.19
"4_49_2013-01-04",7993.84
"44_9_2013-01-04",48.05
"4_49_2013-01-11",5717.12
"44_9_2013-01-11",73.02
"4_49_2013-01-18",4106.38
"44_9_2013-01-18",44.59
"4_49_2013-01-25",4925.71
"44_9_2013-01-25",44.5
"4_49_2013-02-01",6724.16
"44_9_2013-02-01",36.83
"4_49_2013-02-08",7484.15
"44_9_2013-02-08",19.46
"4_49_2013-02-15",6941.4
"44_9_2013-02-15",38.84
"4_49_2013-02-22",8461.96
"44_9_2013-02-22",39.83
"4_49_2013-03-01",9806.27
"44_9_2013-03-01",23.64
"4_49_2013-03-08",8120.62
"44_9_2013-03-08",70.76
"4_49_2013-03-15",7382.86
"44_9_2013-03-15",47.07
"4_49_2013-03-22",7662.25
"44_9_2013-03-22",44.85
"4_49_2013-03-29",6503
"44_9_2013-03-29",15.98
"4_49_2013-04-05",7279.31
"44_9_2013-04-05",54.78
"4_49_2013-04-12",7168.47
"44_9_2013-04-12",50.94
"4_49_2013-04-19",6851.02
"44_9_2013-04-19",83.66
"4_49_2013-04-26",5142.56
"44_9_2013-04-26",105.69
"4_49_2013-05-03",6848.65
"44_9_2013-05-03",105.47
"4_49_2013-05-10",7311.73
"44_9_2013-05-10",81.04
"4_49_2013-05-17",8373.37
"44_9_2013-05-17",87.18
"4_49_2013-05-24",6075.26
"44_9_2013-05-24",100.63
"4_49_2013-05-31",5719.9
"44_9_2013-05-31",150.64
"4_49_2013-06-07",6618.58
"44_9_2013-06-07",242.19
"4_49_2013-06-14",6368.3
"44_9_2013-06-14",210.45
"4_49_2013-06-21",6525.69
"44_9_2013-06-21",241.21
"4_49_2013-06-28",6269.22
"44_9_2013-06-28",322.68
"4_49_2013-07-05",5959.91
"44_9_2013-07-05",203.98
"4_49_2013-07-12",6830.68
"44_9_2013-07-12",235.59
"4_49_2013-07-19",7994.39
"44_9_2013-07-19",342.36
"4_49_2013-07-26",7577.99
"44_9_2013-07-26",201.7
"44_92_2012-11-02",47440.6
"44_92_2012-11-09",50701.29
"44_92_2012-11-16",50716.72
"44_92_2012-11-23",56334.79
"44_92_2012-11-30",43805.58
"44_92_2012-12-07",47019.1
"44_92_2012-12-14",49756.8
"44_92_2012-12-21",58654.47
"44_92_2012-12-28",43681.94
"44_92_2013-01-04",45972.17
"44_92_2013-01-11",47993.84
"44_92_2013-01-18",48958.56
"44_92_2013-01-25",48691.83
"44_92_2013-02-01",48477.33
"44_92_2013-02-08",47790
"44_92_2013-02-15",46000.85
"44_92_2013-02-22",46696.91
"44_92_2013-03-01",47374.51
"44_92_2013-03-08",46502.74
"44_92_2013-03-15",47656.33
"44_92_2013-03-22",45055.87
"44_92_2013-03-29",42372.48
"44_92_2013-04-05",41961.11
"44_92_2013-04-12",42013.92
"44_92_2013-04-19",47242.94
"44_92_2013-04-26",47087.58
"44_92_2013-05-03",45553.87
"44_92_2013-05-10",46578.39
"44_92_2013-05-17",44183.83
"44_92_2013-05-24",46623.37
"44_92_2013-05-31",43650.72
"44_92_2013-06-07",45897.76
"44_92_2013-06-14",46546.14
"44_92_2013-06-21",45662.87
"44_92_2013-06-28",43968.18
"44_92_2013-07-05",44739.44
"44_92_2013-07-12",44954.67
"44_92_2013-07-19",47340.27
"44_92_2013-07-26",44222.87
"44_93_2012-11-02",11998.63
"44_93_2012-11-09",12893.35
"44_93_2012-11-16",14210.53
"44_93_2012-11-23",14516.96
"44_93_2012-11-30",10664.81
"44_93_2012-12-07",11886.42
"44_93_2012-12-14",11842.53
"44_93_2012-12-21",14647.61
"44_93_2012-12-28",11156.02
"44_93_2013-01-04",11892.52
"44_93_2013-01-11",12496.47
"44_93_2013-01-18",13045.26
"44_93_2013-01-25",13022.09
"44_93_2013-02-01",12655.94
"44_93_2013-02-08",12316.87
"44_93_2013-02-15",13025.65
"44_93_2013-02-22",12996.09
"44_93_2013-03-01",12457.49
"44_93_2013-03-08",12310.76
"44_93_2013-03-15",13415
"44_93_2013-03-22",12405.12
"44_93_2013-03-29",11869.32
"44_93_2013-04-05",11458.96
"44_93_2013-04-12",11644.74
"44_93_2013-04-19",12299.43
"44_93_2013-04-26",13328.1
"44_93_2013-05-03",12205.46
"44_93_2013-05-10",12914.01
"44_93_2013-05-17",13545.64
"44_93_2013-05-24",14054.85
"44_93_2013-05-31",15081.97
"44_93_2013-06-07",14558.96
"44_93_2013-06-14",14257.88
"44_93_2013-06-21",14899.59
"44_93_2013-06-28",12961.97
"44_93_2013-07-05",14687.35
"44_93_2013-07-12",13750.36
"44_93_2013-07-19",13321.7
"44_93_2013-07-26",13292.83
"44_94_2012-11-02",21676.38
"44_94_2012-11-09",20781.68
"44_94_2012-11-16",21148.26
"44_94_2012-11-23",24119.14
"44_94_2012-11-30",18514.27
"44_94_2012-12-07",18704.08
"44_94_2012-12-14",19249.67
"44_94_2012-12-21",23130.18
"44_94_2012-12-28",20155
"44_94_2013-01-04",22930.11
"44_94_2013-01-11",23860.4
"44_94_2013-01-18",24311.97
"44_94_2013-01-25",24136.74
"44_94_2013-02-01",24936.81
"44_94_2013-02-08",24805.52
"44_94_2013-02-15",25933.36
"44_94_2013-02-22",25067.39
"44_94_2013-03-01",24741.57
"44_94_2013-03-08",23151.64
"44_94_2013-03-15",25228.01
"44_94_2013-03-22",23482.47
"44_94_2013-03-29",23490.68
"44_94_2013-04-05",25847.43
"44_94_2013-04-12",25368.16
"44_94_2013-04-19",25109.91
"44_94_2013-04-26",27363.68
"44_94_2013-05-03",26064.75
"44_94_2013-05-10",26631.71
"44_94_2013-05-17",29271.19
"44_94_2013-05-24",28809.85
"44_94_2013-05-31",28320.72
"44_94_2013-06-07",27994.6
"44_94_2013-06-14",29247.72
"44_94_2013-06-21",29047.04
"44_94_2013-06-28",30501.19
"44_94_2013-07-05",31883.47
"44_94_2013-07-12",29653.92
"44_94_2013-07-19",29373.62
"44_94_2013-07-26",28740.28
"44_95_2012-11-02",30926.61
"44_95_2012-11-09",30528.06
"44_95_2012-11-16",31873.05
"44_95_2012-11-23",33747.52
"44_95_2012-11-30",27842.66
"44_95_2012-12-07",30174.79
"44_95_2012-12-14",32083.95
"44_95_2012-12-21",37040.89
"44_95_2012-12-28",30717.83
"44_95_2013-01-04",32016.35
"44_95_2013-01-11",31531.86
"44_95_2013-01-18",32447.45
"44_95_2013-01-25",32726.83
"44_95_2013-02-01",33653.14
"44_95_2013-02-08",34443.66
"44_95_2013-02-15",33117.78
"44_95_2013-02-22",31917.8
"44_95_2013-03-01",32367.36
"44_95_2013-03-08",32764.52
"44_95_2013-03-15",33814.81
"44_95_2013-03-22",33454.54
"44_95_2013-03-29",33143.03
"44_95_2013-04-05",31025.44
"44_95_2013-04-12",31231.96
"44_95_2013-04-19",34807.76
"44_95_2013-04-26",36918.61
"44_95_2013-05-03",36858.72
"44_95_2013-05-10",38043.32
"44_95_2013-05-17",37170.35
"44_95_2013-05-24",38048.55
"44_95_2013-05-31",36109.88
"44_95_2013-06-07",38945.28
"44_95_2013-06-14",38167.71
"44_95_2013-06-21",38988.64
"44_95_2013-06-28",40211.65
"44_95_2013-07-05",40389.92
"44_95_2013-07-12",36886.65
"44_95_2013-07-19",38075.86
"44_95_2013-07-26",36953.74
"44_96_2012-11-02",3065.21
"44_96_2012-11-09",2801.74
"44_96_2012-11-16",2608.74
"44_96_2012-11-23",3594.09
"44_96_2012-11-30",2185.52
"44_96_2012-12-07",2343.62
"44_96_2012-12-14",2412.64
"44_96_2012-12-21",3276.4
"44_96_2012-12-28",3186.34
"44_96_2013-01-04",2979.98
"44_96_2013-01-11",2587.79
"44_96_2013-01-18",2586.4
"44_96_2013-01-25",2403.48
"44_96_2013-02-01",2289.01
"44_96_2013-02-08",2930.54
"44_96_2013-02-15",2496.04
"44_96_2013-02-22",2375.6
"44_96_2013-03-01",2187.54
"44_96_2013-03-08",2585.1
"44_96_2013-03-15",2692.37
"44_96_2013-03-22",2526.31
"44_96_2013-03-29",2410.29
"44_96_2013-04-05",2460.43
"44_96_2013-04-12",2512.64
"44_96_2013-04-19",2525.13
"44_96_2013-04-26",3110.06
"44_96_2013-05-03",2975.95
"44_96_2013-05-10",2911.15
"44_96_2013-05-17",2837.13
"44_96_2013-05-24",3143.45
"44_96_2013-05-31",3423.19
"44_96_2013-06-07",3540.27
"44_96_2013-06-14",3160.1
"44_96_2013-06-21",3561.01
"44_96_2013-06-28",3387.53
"44_96_2013-07-05",4505.94
"44_96_2013-07-12",3563.12
"44_96_2013-07-19",3255.29
"44_96_2013-07-26",3674.14
"44_97_2012-11-02",6662.74
"44_97_2012-11-09",6791.8
"44_97_2012-11-16",6605.87
"44_97_2012-11-23",5884.14
"44_97_2012-11-30",5932.5
"44_97_2012-12-07",6114.68
"44_97_2012-12-14",6013.35
"44_97_2012-12-21",7525.84
"44_97_2012-12-28",6418.65
"44_97_2013-01-04",6937.72
"44_97_2013-01-11",6972.01
"44_97_2013-01-18",6795.65
"44_97_2013-01-25",6859.01
"44_97_2013-02-01",6701.7
"44_97_2013-02-08",6675.02
"44_97_2013-02-15",6501.6
"44_97_2013-02-22",6843.82
"44_97_2013-03-01",6552.93
"44_97_2013-03-08",6573.87
"44_97_2013-03-15",6792.52
"44_97_2013-03-22",6364.55
"44_97_2013-03-29",6651.87
"44_97_2013-04-05",6059.12
"44_97_2013-04-12",6105.29
"44_97_2013-04-19",6423.85
"44_97_2013-04-26",7066.58
"44_97_2013-05-03",6772.66
"44_97_2013-05-10",7174.62
"44_97_2013-05-17",7438.95
"44_97_2013-05-24",7787.54
"44_97_2013-05-31",7625.56
"44_97_2013-06-07",7700.26
"44_97_2013-06-14",7686.25
"44_97_2013-06-21",7924.51
"44_97_2013-06-28",7547.52
"44_97_2013-07-05",8051.47
"44_97_2013-07-12",7659.81
"44_97_2013-07-19",7674.25
"44_97_2013-07-26",7559.05
"44_98_2012-11-02",3647.43
"44_98_2012-11-09",3103.15
"44_98_2012-11-16",3119.04
"44_98_2012-11-23",3953.8
"44_98_2012-11-30",2685.9
"44_98_2012-12-07",2974.21
"44_98_2012-12-14",4057.08
"44_98_2012-12-21",4538.71
"44_98_2012-12-28",3500.2
"44_98_2013-01-04",3189.99
"44_98_2013-01-11",3087.35
"44_98_2013-01-18",3165.42
"44_98_2013-01-25",3456.58
"44_98_2013-02-01",3778.04
"44_98_2013-02-08",4112.42
"44_98_2013-02-15",3890.41
"44_98_2013-02-22",3372.4
"44_98_2013-03-01",3183.53
"44_98_2013-03-08",3047.72
"44_98_2013-03-15",3338.94
"44_98_2013-03-22",3341.37
"44_98_2013-03-29",3532.65
"44_98_2013-04-05",3086.07
"44_98_2013-04-12",3131.51
"44_98_2013-04-19",3105.63
"44_98_2013-04-26",3243.94
"44_98_2013-05-03",3385.17
"44_98_2013-05-10",3383.49
"44_98_2013-05-17",3401.05
"44_98_2013-05-24",3589.52
"44_98_2013-05-31",3643.35
"44_98_2013-06-07",3304.07
"44_98_2013-06-14",3118.63
"44_98_2013-06-21",3702.56
"44_98_2013-06-28",3593.79
"44_98_2013-07-05",3402.43
"44_98_2013-07-12",3202.19
"44_98_2013-07-19",3581.41
"44_98_2013-07-26",3372.23
"45_10_2012-11-02",15070.95
"45_10_2012-11-09",14477.23
"45_10_2012-11-16",14082.64
"45_10_2012-11-23",11037.46
"45_10_2012-11-30",12521.8
"45_10_2012-12-07",13753.11
"45_10_2012-12-14",14833.79
"45_10_2012-12-21",17853.04
"45_10_2012-12-28",13947.62
"45_10_2013-01-04",12616.22
"45_10_2013-01-11",11814.06
"45_10_2013-01-18",12156.46
"45_10_2013-01-25",12226.02
"45_10_2013-02-01",11965.87
"45_10_2013-02-08",13340.18
"45_10_2013-02-15",13498.27
"45_10_2013-02-22",14668.79
"45_10_2013-03-01",12738.88
"45_10_2013-03-08",11888.89
"45_10_2013-03-15",14189.49
"45_10_2013-03-22",16250.79
"45_10_2013-03-29",14069.1
"45_10_2013-04-05",13428.45
"45_10_2013-04-12",13724.41
"45_10_2013-04-19",15352.44
"45_10_2013-04-26",13595.02
"45_10_2013-05-03",12546.28
"45_10_2013-05-10",13042.5
"45_10_2013-05-17",13372.63
"45_10_2013-05-24",14970.34
"45_10_2013-05-31",17297.98
"45_10_2013-06-07",14127.97
"45_10_2013-06-14",15316.49
"45_10_2013-06-21",16501.93
"45_10_2013-06-28",15825.53
"45_10_2013-07-05",17212.53
"45_10_2013-07-12",15232.94
"45_10_2013-07-19",13944.11
"45_10_2013-07-26",14155.76
"45_11_2012-11-02",15126.9
"45_11_2012-11-09",13509.78
"45_11_2012-11-16",11537.07
"45_11_2012-11-23",13022.35
"45_11_2012-11-30",15443.69
"45_11_2012-12-07",15376.53
"45_11_2012-12-14",16143.07
"45_11_2012-12-21",17161.85
"45_11_2012-12-28",13612.76
"45_11_2013-01-04",13324.91
"45_11_2013-01-11",11600.48
"45_11_2013-01-18",13210.62
"45_11_2013-01-25",10622.85
"45_11_2013-02-01",10333.8
"45_11_2013-02-08",10588.63
"45_11_2013-02-15",10915.35
"45_11_2013-02-22",11212.75
"45_11_2013-03-01",11951.43
"45_11_2013-03-08",11483.25
"45_11_2013-03-15",11162.29
"45_11_2013-03-22",11829.39
"45_11_2013-03-29",10100.3
"45_11_2013-04-05",8698.84
"45_11_2013-04-12",8888.29
"45_11_2013-04-19",17340.45
"45_11_2013-04-26",11782.94
"45_11_2013-05-03",10642.96
"45_11_2013-05-10",10673.83
"45_11_2013-05-17",13108.87
"45_11_2013-05-24",17397.75
"45_11_2013-05-31",36262.37
"45_11_2013-06-07",17181.84
"45_11_2013-06-14",15033.2
"45_11_2013-06-21",28772.43
"45_11_2013-06-28",22881.2
"45_11_2013-07-05",36749.27
"45_11_2013-07-12",24861.41
"45_11_2013-07-19",16044.8
"45_11_2013-07-26",13584.44
"45_1_2012-11-02",34672.3
"45_1_2012-11-09",18511.54
"45_1_2012-11-16",12164.98
"45_1_2012-11-23",13646.97
"45_1_2012-11-30",17157.75
"45_1_2012-12-07",20528.84
"45_1_2012-12-14",31729.8
"45_1_2012-12-21",46428.83
"45_1_2012-12-28",28391.85
"45_1_2013-01-04",13258.02
"45_1_2013-01-11",10533.74
"45_1_2013-01-18",11817.79
"45_1_2013-01-25",12242
"45_1_2013-02-01",14130.99
"45_1_2013-02-08",18736.16
"45_1_2013-02-15",34161.65
"45_1_2013-02-22",21549.87
"45_1_2013-03-01",15041.74
"45_1_2013-03-08",15075.73
"45_1_2013-03-15",17536.5
"45_1_2013-03-22",19016.28
"45_1_2013-03-29",26049.2
"45_1_2013-04-05",35236.18
"45_1_2013-04-12",39664.46
"45_1_2013-04-19",14877.86
"45_1_2013-04-26",11586.15
"45_1_2013-05-03",11883.82
"45_1_2013-05-10",11032.37
"45_1_2013-05-17",11852.58
"45_1_2013-05-24",12089.76
"45_1_2013-05-31",10571.34
"45_1_2013-06-07",12178.34
"45_1_2013-06-14",11736.78
"45_1_2013-06-21",11096.2
"45_1_2013-06-28",10774.83
"45_1_2013-07-05",10982.07
"45_1_2013-07-12",10266.35
"45_1_2013-07-19",10687.96
"45_1_2013-07-26",11319.66
"45_12_2012-11-02",3602.77
"45_12_2012-11-09",3825.13
"45_12_2012-11-16",3366.93
"45_12_2012-11-23",3565.16
"45_12_2012-11-30",3353.33
"45_12_2012-12-07",3284.12
"45_12_2012-12-14",3147.72
"45_12_2012-12-21",2988.08
"45_12_2012-12-28",2352.94
"45_12_2013-01-04",2439.62
"45_12_2013-01-11",2670.46
"45_12_2013-01-18",2915.19
"45_12_2013-01-25",2700.67
"45_12_2013-02-01",3139.42
"45_12_2013-02-08",3014.31
"45_12_2013-02-15",3069.34
"45_12_2013-02-22",3670
"45_12_2013-03-01",3614.62
"45_12_2013-03-08",3489.47
"45_12_2013-03-15",4481.57
"45_12_2013-03-22",4629.4
"45_12_2013-03-29",3858.69
"45_12_2013-04-05",3679.1
"45_12_2013-04-12",3718.44
"45_12_2013-04-19",3685.09
"45_12_2013-04-26",3639.98
"45_12_2013-05-03",4292.87
"45_12_2013-05-10",4119.43
"45_12_2013-05-17",4189.88
"45_12_2013-05-24",4801.2
"45_12_2013-05-31",3818.27
"45_12_2013-06-07",4475.49
"45_12_2013-06-14",4251.35
"45_12_2013-06-21",3847.13
"45_12_2013-06-28",4349.06
"45_12_2013-07-05",3867.41
"45_12_2013-07-12",3883
"45_12_2013-07-19",3801.04
"45_12_2013-07-26",3437.79
"45_13_2012-11-02",24413.31
"45_13_2012-11-09",25832.04
"45_13_2012-11-16",24971.44
"45_13_2012-11-23",23703.61
"45_13_2012-11-30",24929.39
"45_13_2012-12-07",24277.48
"45_13_2012-12-14",23649.03
"45_13_2012-12-21",23934.32
"45_13_2012-12-28",22826.21
"45_13_2013-01-04",24548.72
"45_13_2013-01-11",24505.46
"45_13_2013-01-18",24807.02
"45_13_2013-01-25",23229.85
"45_13_2013-02-01",25462.89
"45_13_2013-02-08",26706.73
"45_13_2013-02-15",25454.68
"45_13_2013-02-22",26737.58
"45_13_2013-03-01",28634.74
"45_13_2013-03-08",27655.56
"45_13_2013-03-15",28016.61
"45_13_2013-03-22",27280.1
"45_13_2013-03-29",27408.57
"45_13_2013-04-05",24292.69
"45_13_2013-04-12",24957.79
"45_13_2013-04-19",26102.14
"45_13_2013-04-26",25530.5
"45_13_2013-05-03",27270.4
"45_13_2013-05-10",25743.28
"45_13_2013-05-17",24639.09
"45_13_2013-05-24",26312.72
"45_13_2013-05-31",26848.33
"45_13_2013-06-07",26756.92
"45_13_2013-06-14",27536.18
"45_13_2013-06-21",25378.84
"45_13_2013-06-28",24913.24
"45_13_2013-07-05",26265.36
"45_13_2013-07-12",26282.1
"45_13_2013-07-19",26707.83
"45_13_2013-07-26",26152.84
"45_14_2012-11-02",11712.52
"45_14_2012-11-09",12533.32
"45_14_2012-11-16",13392.07
"45_14_2012-11-23",33333.5
"45_14_2012-11-30",13964.77
"45_14_2012-12-07",18675.26
"45_14_2012-12-14",22114.54
"45_14_2012-12-21",38568.68
"45_14_2012-12-28",28574.18
"45_14_2013-01-04",15892.33
"45_14_2013-01-11",11731.59
"45_14_2013-01-18",11695.32
"45_14_2013-01-25",11245.44
"45_14_2013-02-01",12206.05
"45_14_2013-02-08",14469.88
"45_14_2013-02-15",15583.39
"45_14_2013-02-22",13357.09
"45_14_2013-03-01",11760.34
"45_14_2013-03-08",12046.76
"45_14_2013-03-15",10948.7
"45_14_2013-03-22",10205.86
"45_14_2013-03-29",9796.56
"45_14_2013-04-05",10201.95
"45_14_2013-04-12",10578.94
"45_14_2013-04-19",10111.81
"45_14_2013-04-26",10503.72
"45_14_2013-05-03",12228.67
"45_14_2013-05-10",10978.61
"45_14_2013-05-17",11128.13
"45_14_2013-05-24",11719.63
"45_14_2013-05-31",11399.49
"45_14_2013-06-07",10195.03
"45_14_2013-06-14",10857.41
"45_14_2013-06-21",10207.18
"45_14_2013-06-28",10573.92
"45_14_2013-07-05",11932.36
"45_14_2013-07-12",10326.09
"45_14_2013-07-19",10657.19
"45_14_2013-07-26",9674.2
"45_16_2012-11-02",2771.87
"45_16_2012-11-09",2518.73
"45_16_2012-11-16",3220.62
"45_16_2012-11-23",2276.51
"45_16_2012-11-30",3567.01
"45_16_2012-12-07",2167.75
"45_16_2012-12-14",2353.49
"45_16_2012-12-21",2957.21
"45_16_2012-12-28",2518.61
"45_16_2013-01-04",2098.25
"45_16_2013-01-11",1948.03
"45_16_2013-01-18",2552.08
"45_16_2013-01-25",4337.47
"45_16_2013-02-01",2812.18
"45_16_2013-02-08",2142.12
"45_16_2013-02-15",2328.54
"45_16_2013-02-22",2661.05
"45_16_2013-03-01",3509.47
"45_16_2013-03-08",5585.32
"45_16_2013-03-15",11077.13
"45_16_2013-03-22",22770.14
"45_16_2013-03-29",19956.3
"45_16_2013-04-05",19846.24
"45_16_2013-04-12",20275.2
"45_16_2013-04-19",28797.98
"45_16_2013-04-26",20751.19
"45_16_2013-05-03",22635.58
"45_16_2013-05-10",27960.17
"45_16_2013-05-17",36445.57
"45_16_2013-05-24",40169.88
"45_16_2013-05-31",45584.75
"45_16_2013-06-07",33030.29
"45_16_2013-06-14",33149.12
"45_16_2013-06-21",35250.15
"45_16_2013-06-28",29907.56
"45_16_2013-07-05",37106.88
"45_16_2013-07-12",25809.54
"45_16_2013-07-19",20202.9
"45_16_2013-07-26",19810.14
"45_17_2012-11-02",9860.63
"45_17_2012-11-09",10235.81
"45_17_2012-11-16",11321.06
"45_17_2012-11-23",15617.23
"45_17_2012-11-30",13193.13
"45_17_2012-12-07",14301.46
"45_17_2012-12-14",14781.58
"45_17_2012-12-21",20383.6
"45_17_2012-12-28",15575.11
"45_17_2013-01-04",10126.79
"45_17_2013-01-11",8694.5
"45_17_2013-01-18",9519.6
"45_17_2013-01-25",8397.14
"45_17_2013-02-01",9123.49
"45_17_2013-02-08",10351.76
"45_17_2013-02-15",11574.27
"45_17_2013-02-22",12153.48
"45_17_2013-03-01",11978.64
"45_17_2013-03-08",12011.9
"45_17_2013-03-15",11254.39
"45_17_2013-03-22",10150.26
"45_17_2013-03-29",9676.13
"45_17_2013-04-05",9200.79
"45_17_2013-04-12",9418.52
"45_17_2013-04-19",8567.32
"45_17_2013-04-26",8962.96
"45_17_2013-05-03",10188.88
"45_17_2013-05-10",10826.24
"45_17_2013-05-17",9909.43
"45_17_2013-05-24",8967.1
"45_17_2013-05-31",9181.29
"45_17_2013-06-07",10049.7
"45_17_2013-06-14",9325.91
"45_17_2013-06-21",8705.07
"45_17_2013-06-28",8563.5
"45_17_2013-07-05",9680.27
"45_17_2013-07-12",8095.82
"45_17_2013-07-19",9056.45
"45_17_2013-07-26",8930.33
"45_18_2012-11-02",10473.64
"45_18_2012-11-09",7421.81
"45_18_2012-11-16",8123.91
"45_18_2012-11-23",19319.56
"45_18_2012-11-30",44404.87
"45_18_2012-12-07",45421.42
"45_18_2012-12-14",37889.16
"45_18_2012-12-21",33258.27
"45_18_2012-12-28",20733.1
"45_18_2013-01-04",8917.4
"45_18_2013-01-11",3294.03
"45_18_2013-01-18",1469.57
"45_18_2013-01-25",1295.35
"45_18_2013-02-01",1178.96
"45_18_2013-02-08",2014.94
"45_18_2013-02-15",5260.74
"45_18_2013-02-22",2366.89
"45_18_2013-03-01",834.96
"45_18_2013-03-08",1025.63
"45_18_2013-03-15",1355.81
"45_18_2013-03-22",1970.11
"45_18_2013-03-29",3094.51
"45_18_2013-04-05",4495.67
"45_18_2013-04-12",5308.94
"45_18_2013-04-19",804.97
"45_18_2013-04-26",128.19
"45_18_2013-05-03",76.25
"45_18_2013-05-10",10.14
"45_18_2013-05-17",0
"45_18_2013-05-24",0
"45_18_2013-05-31",0
"45_18_2013-06-07",0
"45_18_2013-07-12",0
"45_19_2012-11-02",1757.19
"45_19_2012-11-09",1826.13
"45_19_2012-11-16",1532.44
